date,dayl(s),prcp(mm/day),srad(W/m2),swe(mm),tmax(C),tmin(C),vp(Pa),QObs(mm/d)
2002-04-24,46655.99,0.0,496.7,0.0,29.96,13.33,1531.84,0.06142708392570845
2002-04-25,47001.59,0.0,435.93,0.0,30.83,17.02,1923.21,0.04882665645376825
2002-04-26,47001.59,0.0,446.86,0.0,29.91,15.82,1786.06,0.03780128241582058
2002-04-27,47001.59,0.0,473.94,0.0,30.51,15.17,1733.19,0.02992601524585796
2002-04-28,47253.57,0.0,434.99,0.0,31.0,17.5,2000.0,0.02520085494388039
2002-04-29,47347.2,0.0,409.51,0.0,30.02,17.87,2059.61,0.022050748075895337
2002-04-30,47347.2,0.0,423.67,0.0,31.0,18.17,2093.41,0.01890064120791029
2002-05-01,47347.2,0.0,412.97,0.0,31.5,19.0,2200.0,0.01575053433992524
2002-05-02,47692.81,0.0,346.9,0.0,31.02,21.0,2480.0,0.01512051296632823
2002-05-03,47692.81,0.0,387.33,0.0,32.0,20.5,2400.0,0.01433298624933197
2002-05-04,47692.81,0.0,409.42,0.0,33.5,20.88,2460.65,0.013545459532335708
2002-05-05,47692.81,0.0,433.17,0.0,32.95,19.59,2287.22,0.012600427471940194
2002-05-06,48038.39,0.0,460.35,0.0,32.78,18.37,2102.28,0.01181290075494393
2002-05-07,48038.39,0.0,449.45,0.0,31.5,17.96,2073.27,0.011497890068145427
2002-05-08,48038.39,0.0,444.86,0.0,33.0,19.37,2258.32,0.011497890068145427
2002-05-09,48042.48,0.0,467.01,0.0,33.7,19.0,2137.14,0.011970406098343184
2002-05-10,48384.0,0.0,449.77,0.0,33.5,19.59,2218.01,0.01244292212854094
2002-05-11,48384.0,0.0,452.59,0.0,34.09,19.81,2239.37,0.01181290075494393
2002-05-12,48384.0,0.0,456.28,0.0,33.94,19.42,2179.18,0.012127911441742438
2002-05-13,48384.0,0.0,443.92,0.0,33.49,19.5,2211.81,0.011970406098343184
2002-05-14,48729.59,2.0,504.96,0.0,31.33,14.91,1599.94,0.01181290075494393
2002-05-15,48729.59,0.0,547.08,0.0,29.0,10.5,1180.7,0.011340384724746173
2002-05-16,48729.59,0.0,519.67,0.0,30.5,13.3,1433.87,0.011340384724746173
2002-05-17,48729.59,0.0,426.59,0.0,31.99,18.77,2146.6,0.011497890068145427
2002-05-18,48837.87,0.0,376.84,0.0,31.8,20.5,2399.92,0.011340384724746173
2002-05-19,49075.2,19.06,377.27,0.0,28.42,12.5,1440.0,0.011340384724746173
2002-05-20,49075.2,10.23,307.26,0.0,19.59,8.73,1138.02,0.010867868694548416
2002-05-21,49075.2,0.0,515.7,0.0,24.87,9.03,1161.32,0.010867868694548416
2002-05-22,49075.2,0.0,494.47,0.0,25.35,10.5,1280.0,0.010552858007749914
2002-05-23,49183.49,0.0,488.27,0.0,26.53,11.79,1382.46,0.010395352664350661
2002-05-24,49420.8,0.0,474.71,0.0,29.5,14.89,1696.22,0.010395352664350661
2002-05-25,49420.8,0.0,485.4,0.0,30.71,15.32,1718.16,0.010395352664350661
2002-05-26,49420.8,0.0,506.28,0.0,32.0,15.25,1669.73,0.010552858007749914
2002-05-27,49420.8,0.0,504.81,0.0,32.0,15.27,1674.99,0.010395352664350661
2002-05-28,49420.8,0.0,408.75,0.0,31.65,19.21,2233.95,0.010395352664350661
2002-05-29,49529.09,0.0,468.12,0.0,32.64,17.5,1967.7,0.010080341977552155
2002-05-30,49766.39,0.0,417.12,0.0,32.81,19.74,2295.55,0.010237847320951407
2002-05-31,49766.39,0.0,437.33,0.0,32.3,18.5,2118.13,0.010710363351149166
2002-06-01,49766.39,6.41,422.72,0.0,33.51,17.0,1844.99,0.010710363351149166
2002-06-02,49766.39,0.0,453.97,0.0,34.5,20.0,1845.11,0.009922836634152903
2002-06-03,49766.39,0.0,446.11,0.0,36.0,21.5,2026.56,0.00976533129075365
2002-06-04,49766.39,0.0,443.26,0.0,36.53,22.0,2088.59,0.009450320603955144
2002-06-05,49766.39,0.0,365.47,0.0,33.71,22.5,2393.07,0.009450320603955144
2002-06-06,49874.68,12.44,266.53,0.0,33.0,22.0,2592.33,0.00929281526055589
2002-06-07,50111.29,16.09,238.4,0.0,31.5,22.0,2640.0,0.00976533129075365
2002-06-08,50112.01,0.02,278.93,0.0,30.25,22.18,2668.47,0.010710363351149166
2002-06-09,50112.01,15.7,259.73,0.0,30.84,20.73,2437.27,0.011497890068145427
2002-06-10,50112.01,0.0,398.84,0.0,30.69,19.0,2105.27,0.010552858007749914
2002-06-11,50112.01,0.0,365.25,0.0,31.47,20.81,2399.92,0.010237847320951407
2002-06-12,50112.01,3.65,324.48,0.0,32.5,20.5,2337.55,0.010080341977552155
2002-06-13,50112.01,0.0,434.34,0.0,34.02,20.75,2197.04,0.009922836634152903
2002-06-14,50112.01,0.0,415.01,0.0,35.17,22.52,2476.97,0.00976533129075365
2002-06-15,50112.01,0.0,431.93,0.0,34.0,21.09,2243.74,0.00929281526055589
2002-06-16,50112.01,0.0,500.34,0.0,32.5,17.0,1645.03,0.00913530991715664
2002-06-17,50112.01,0.0,429.1,0.0,32.03,19.5,2057.0,0.008820299230358136
2002-06-18,50112.01,10.14,249.84,0.0,30.17,21.0,2480.0,0.008820299230358136
2002-06-19,50112.01,9.42,206.94,0.0,27.11,20.0,2320.0,0.010080341977552155
2002-06-20,50112.01,25.42,275.11,0.0,30.5,20.5,2400.0,0.01575053433992524
2002-06-21,50112.01,11.07,274.98,0.0,30.96,21.0,2480.0,0.01559302899652599
2002-06-22,50112.01,0.64,224.9,0.0,26.61,21.0,2480.0,0.014805502279529727
2002-06-23,50112.01,4.21,251.39,0.0,28.95,20.5,2400.0,0.01559302899652599
2002-06-24,50112.01,13.54,265.54,0.0,30.0,21.0,2480.0,0.03307612211384301
2002-06-25,50112.01,13.8,220.8,0.0,28.0,21.0,2480.0,0.03780128241582058
2002-06-26,50112.01,34.43,242.1,0.0,29.5,21.76,2602.24,0.03622622898182805
2002-06-27,50112.01,19.99,290.99,0.0,30.67,21.01,2481.63,0.04095138928380563
2002-06-28,50112.01,0.0,449.59,0.0,32.58,20.5,2400.0,0.02992601524585796
2002-06-29,50112.01,0.0,449.66,0.0,32.58,20.5,2400.0,0.020475694641902815
2002-06-30,50112.01,27.91,321.4,0.0,32.61,21.35,2536.22,0.017325587773917767
2002-07-01,50112.01,16.9,361.8,0.0,32.97,19.55,2283.65,0.01575053433992524
2002-07-02,50112.01,0.0,464.35,0.0,32.5,20.04,2327.18,0.01559302899652599
2002-07-03,50112.01,0.0,432.21,0.0,33.0,21.74,2599.17,0.01496300762292898
2002-07-04,50112.01,6.78,357.25,0.0,32.93,20.0,2320.0,0.014805502279529727
2002-07-05,50112.01,27.76,334.86,0.0,32.0,20.5,2400.48,0.01496300762292898
2002-07-06,50018.34,0.0,447.52,0.0,32.06,20.49,2398.28,0.017325587773917767
2002-07-07,49770.48,0.0,430.15,0.0,33.02,21.82,2611.54,0.017325587773917767
2002-07-08,49766.39,4.83,316.94,0.0,33.01,22.0,2640.0,0.01512051296632823
2002-07-09,49766.39,3.03,320.2,0.0,32.31,21.28,2524.95,0.014805502279529727
2002-07-10,49766.39,8.22,338.67,0.0,32.5,20.5,2400.0,0.015278018309727484
2002-07-11,49766.39,0.0,452.79,0.0,32.85,20.67,2426.43,0.015278018309727484
2002-07-12,49766.39,0.0,400.99,0.0,32.44,22.25,2680.06,0.014490491592731223
2002-07-13,49766.39,4.73,273.21,0.0,31.84,22.95,2791.75,0.01433298624933197
2002-07-14,49765.66,14.14,246.58,0.0,30.5,22.87,2779.57,0.02835096181186544
2002-07-15,49420.8,12.3,299.45,0.0,32.57,22.7,2751.22,0.05355181675574582
2002-07-16,49420.8,0.0,412.79,0.0,34.0,23.5,2880.0,0.0456765495857832
2002-07-17,49420.8,0.0,454.61,0.0,35.5,23.0,2800.0,0.03150106867985048
2002-07-18,49420.8,0.0,436.89,0.0,36.0,24.0,3000.0,0.02362580150988786
2002-07-19,49420.8,0.0,458.22,0.0,36.53,23.3,2848.66,0.01890064120791029
2002-07-20,49420.08,0.0,459.04,0.0,37.0,23.5,2880.0,0.01890064120791029
2002-07-21,49075.2,25.09,354.97,0.0,34.4,21.0,2480.0,0.03780128241582058
2002-07-22,49075.2,15.56,262.22,0.0,29.79,21.5,2560.0,0.07875267169962621
2002-07-23,49075.2,5.75,268.57,0.0,30.06,21.5,2560.0,0.06615224422768602
2002-07-24,49075.2,11.46,251.53,0.0,30.5,22.5,2720.0,0.04725160301977572
2002-07-25,49075.2,15.29,325.24,0.0,32.45,21.0,2480.0,0.03307612211384301
2002-07-26,48729.59,0.0,418.51,0.0,32.5,21.5,2559.28,0.02677590837787291
2002-07-27,48729.59,0.0,417.24,0.0,32.51,21.5,2560.0,0.02362580150988786
2002-07-28,48729.59,0.0,417.32,0.0,32.47,21.5,2559.68,0.022050748075895337
2002-07-29,48729.59,11.07,305.12,0.0,32.0,21.5,2560.0,0.022050748075895337
2002-07-30,48635.93,13.5,305.49,0.0,32.0,21.5,2560.0,0.11970406098343184
2002-07-31,48384.0,0.0,436.97,0.0,32.0,20.5,2400.0,0.0771776182656337
2002-08-01,48384.0,0.0,410.49,0.0,32.99,22.25,2679.49,0.04725160301977572
2002-08-02,48384.0,12.36,335.18,0.0,32.5,20.5,2400.0,0.03465117554783553
2002-08-03,48383.28,5.09,317.66,0.0,32.0,21.03,2484.31,0.02992601524585796
2002-08-04,48038.39,8.35,290.68,0.0,30.5,21.0,2480.0,0.02835096181186544
2002-08-05,48038.39,6.84,310.7,0.0,31.5,21.0,2480.0,0.03150106867985048
2002-08-06,48038.39,0.0,441.91,0.0,33.48,21.5,2560.0,0.02835096181186544
2002-08-07,48037.67,0.0,390.44,0.0,34.2,23.9,2975.02,0.02520085494388039
2002-08-08,47692.81,0.0,491.02,0.0,31.25,17.61,2018.34,0.01890064120791029
2002-08-09,47692.81,0.0,538.14,0.0,31.5,14.87,1698.98,0.01575053433992524
2002-08-10,47692.81,0.0,495.43,0.0,31.69,17.48,1996.19,0.01433298624933197
2002-08-11,47455.47,0.0,474.28,0.0,32.5,19.0,2200.48,0.013387954188936456
2002-08-12,47347.2,0.0,444.81,0.0,32.0,19.77,2301.71,0.012915438158738697
2002-08-13,47347.2,22.33,273.86,0.0,30.0,20.79,2445.91,0.01307294350213795
2002-08-14,47347.2,7.9,267.72,0.0,30.53,21.5,2560.0,0.013230448845537203
2002-08-15,47001.59,0.0,392.62,0.0,32.5,21.99,2638.02,0.014805502279529727
2002-08-16,47001.59,3.69,300.58,0.0,32.5,22.0,2640.0,0.020475694641902815
2002-08-17,47001.59,0.0,394.34,0.0,33.16,22.5,2720.0,0.02520085494388039
2002-08-18,47000.86,0.45,413.68,0.0,33.54,22.0,2640.0,0.06142708392570845
2002-08-19,46655.99,14.25,307.16,0.0,32.98,22.0,2640.0,0.05985203049171592
2002-08-20,46655.99,30.15,311.99,0.0,32.72,21.46,2553.27,0.15278018309727484
2002-08-21,46655.99,0.0,369.66,0.0,31.5,21.99,2638.4,0.23625801509887862
2002-08-22,46310.39,0.0,416.23,0.0,33.5,21.92,2627.25,0.18900641207910288
2002-08-23,46310.39,0.0,432.35,0.0,34.0,21.5,2560.0,0.13545459532335707
2002-08-24,46310.39,0.0,429.66,0.0,34.62,22.0,2640.0,0.0976533129075365
2002-08-25,45964.79,0.0,422.62,0.0,35.0,22.5,2720.0,0.06930235109567107
2002-08-26,45964.79,0.0,415.07,0.0,34.0,22.0,2640.0,0.05040170988776078
2002-08-27,45964.79,9.22,256.84,0.0,31.5,22.5,2720.0,0.04252644271779815
2002-08-28,45964.07,17.74,286.03,0.0,31.81,21.5,2560.0,0.0456765495857832
2002-08-29,45619.2,18.24,265.9,0.0,30.71,21.5,2560.0,0.04725160301977572
2002-08-30,45619.2,9.88,248.3,0.0,30.5,22.0,2640.0,0.04095138928380563
2002-08-31,45619.2,9.15,192.06,0.0,28.74,22.5,2720.0,0.06772729766167854
2002-09-01,45273.6,0.0,236.25,0.0,28.48,22.83,2772.58,0.1449049159273122
2002-09-02,45273.6,0.0,304.01,0.0,30.56,23.0,2800.0,0.13230448845537204
2002-09-03,45273.6,0.0,340.58,0.0,30.0,21.5,2560.0,0.10552858007749913
2002-09-04,44928.01,0.0,405.28,0.0,32.0,21.0,2480.0,0.08190277856761126
2002-09-05,44928.01,0.0,385.41,0.0,33.0,22.5,2720.0,0.06142708392570845
2002-09-06,44928.01,3.11,331.74,0.0,33.0,22.5,2720.0,0.05040170988776078
2002-09-07,44582.38,0.72,387.82,0.0,33.0,22.0,2640.0,0.04252644271779815
2002-09-08,44582.38,0.0,379.44,0.0,32.0,22.0,2640.0,0.03307612211384301
2002-09-09,44582.38,0.0,368.55,0.0,32.0,22.43,2708.64,0.02677590837787291
2002-09-10,44236.8,0.0,434.76,0.0,32.5,20.3,2367.74,0.022050748075895337
2002-09-11,44236.8,0.0,408.98,0.0,33.2,21.84,2614.58,0.01890064120791029
2002-09-12,44236.8,0.0,422.89,0.0,32.34,20.5,2400.0,0.01575053433992524
2002-09-13,43891.2,10.14,283.39,0.0,31.4,21.41,2545.85,0.01575053433992524
2002-09-14,43891.2,9.5,220.73,0.0,29.64,22.48,2716.06,0.017325587773917767
2002-09-15,43891.2,30.43,234.86,0.0,29.09,21.5,2560.0,0.02835096181186544
2002-09-16,43545.58,12.8,274.44,0.0,31.32,21.81,2609.18,0.09450320603955144
2002-09-17,43545.58,0.0,385.68,0.0,32.5,22.0,2640.0,0.09292815260555892
2002-09-18,43545.58,0.0,397.42,0.0,33.2,22.0,2640.0,0.06930235109567107
2002-09-19,43199.99,0.0,384.47,0.0,33.25,22.5,2720.0,0.05355181675574582
2002-09-20,43199.99,0.0,368.15,0.0,32.56,22.5,2720.0,0.044101496151790674
2002-09-21,43199.99,0.0,375.43,0.0,32.59,22.23,2676.59,0.03622622898182805
2002-09-22,43199.99,0.0,419.11,0.0,32.84,20.5,2400.0,0.02835096181186544
2002-09-23,42854.4,0.0,427.61,0.0,32.05,19.41,2265.77,0.022050748075895337
2002-09-24,42854.4,0.0,356.34,0.0,31.19,21.69,2590.94,0.01890064120791029
2002-09-25,42854.4,14.47,168.42,0.0,27.84,22.57,2730.9,0.020475694641902815
2002-09-26,42508.79,10.23,201.07,0.0,29.99,23.43,2868.05,0.03150106867985048
2002-09-27,42508.79,11.44,209.69,0.0,30.41,23.5,2880.0,0.05355181675574582
2002-09-28,42508.79,0.0,369.66,0.0,30.88,21.0,2480.0,0.05355181675574582
2002-09-29,42163.19,0.0,399.64,0.0,31.88,20.37,2379.98,0.04095138928380563
2002-09-30,42163.19,0.0,380.74,0.0,32.95,21.81,2609.22,0.03465117554783553
2002-10-01,42163.19,0.0,323.48,0.0,31.88,23.0,2800.0,0.03465117554783553
2002-10-02,41817.59,3.48,268.12,0.0,31.05,21.0,2480.0,0.03622622898182805
2002-10-03,41817.59,0.0,368.64,0.0,31.0,20.38,2381.29,0.03622622898182805
2002-10-04,41817.59,0.0,402.48,0.0,31.5,19.07,2210.73,0.03307612211384301
2002-10-05,41472.0,0.0,397.05,0.0,32.0,19.55,2283.5,0.02835096181186544
2002-10-06,41472.0,0.0,378.39,0.0,32.51,20.71,2433.56,0.02677590837787291
2002-10-07,41472.0,0.0,387.93,0.0,33.08,20.5,2400.0,0.02362580150988786
2002-10-08,41126.4,0.0,376.43,0.0,32.5,20.5,2400.0,0.02362580150988786
2002-10-09,41126.4,0.0,326.11,0.0,30.52,21.0,2479.6,0.02362580150988786
2002-10-10,41126.4,0.0,258.17,0.0,27.57,20.72,2436.0,0.020475694641902815
2002-10-11,40780.81,0.0,356.13,0.0,30.8,20.0,2320.0,0.01890064120791029
2002-10-12,40780.81,0.0,365.95,0.0,31.5,20.0,2320.0,0.01575053433992524
2002-10-13,40780.81,0.0,351.11,0.0,31.48,20.56,2409.81,0.014647996936130477
2002-10-14,40435.92,0.0,313.47,0.0,28.5,19.5,2280.0,0.014017975562533466
2002-10-15,40435.2,24.1,261.87,0.0,27.9,17.49,1997.89,0.015278018309727484
2002-10-16,40435.2,9.55,216.48,0.0,20.97,13.5,1560.0,0.02992601524585796
2002-10-17,40435.2,0.0,432.44,0.0,22.9,8.5,1120.0,0.0519767633217533
2002-10-18,40089.6,0.0,434.11,0.0,23.5,8.5,1120.0,0.04882665645376825
2002-10-19,40089.6,0.0,430.88,0.0,24.61,9.21,1176.78,0.03937633584981311
2002-10-20,40089.6,0.0,420.17,0.0,27.0,11.5,1360.0,0.02835096181186544
2002-10-21,39744.0,0.0,385.63,0.0,28.5,14.89,1701.99,0.017325587773917767
2002-10-22,39744.0,0.0,368.18,0.0,29.5,16.5,1880.0,0.01433298624933197
2002-10-23,39744.0,0.0,328.15,0.0,28.55,17.74,2038.22,0.013545459532335708
2002-10-24,39492.05,12.45,205.52,0.0,26.38,18.02,2081.28,0.013545459532335708
2002-10-25,39398.4,0.0,165.55,0.0,23.76,19.0,2200.0,0.014647996936130477
2002-10-26,39398.4,0.0,193.86,0.0,24.15,18.5,2120.0,0.01575053433992524
2002-10-27,39398.4,0.0,247.22,0.0,25.99,18.46,2116.9,0.017325587773917767
2002-10-28,39052.78,0.0,302.19,0.0,28.0,18.04,2083.3,0.01575053433992524
2002-10-29,39052.78,0.0,280.15,0.0,29.27,20.0,2320.0,0.01575053433992524
2002-10-30,39052.78,35.45,204.4,0.0,29.0,20.02,2323.09,0.03150106867985048
2002-10-31,38944.49,0.0,377.18,0.0,27.06,12.76,1460.46,0.04882665645376825
2002-11-01,38707.2,0.0,350.44,0.0,23.5,11.41,1352.43,0.03937633584981311
2002-11-02,38707.2,0.0,375.48,0.0,22.57,8.8,1144.04,0.03150106867985048
2002-11-03,38707.2,0.0,348.03,0.0,20.9,9.0,1160.0,0.02520085494388039
2002-11-04,38362.32,0.0,295.03,0.0,22.48,12.93,1475.73,0.020475694641902815
2002-11-05,38361.6,0.0,315.56,0.0,27.5,16.2,1831.94,0.01890064120791029
2002-11-06,38361.6,13.4,233.89,0.0,26.99,15.91,1798.79,0.01890064120791029
2002-11-07,38361.6,0.0,378.09,0.0,19.1,5.0,880.0,0.017325587773917767
2002-11-08,38016.71,0.0,393.81,0.0,21.21,4.68,854.04,0.015278018309727484
2002-11-09,38015.99,0.0,359.74,0.0,24.97,10.34,1267.22,0.013860470219134214
2002-11-10,38015.99,7.94,199.81,0.0,26.96,17.34,1974.13,0.01307294350213795
2002-11-11,38015.99,0.0,195.51,0.0,28.5,21.5,2560.0,0.012600427471940194
2002-11-12,37764.05,22.84,172.55,0.0,28.26,20.0,2320.0,0.01575053433992524
2002-11-13,37670.41,26.89,258.15,0.0,22.0,8.59,1127.04,0.05355181675574582
2002-11-14,37670.41,0.0,376.39,0.0,18.97,3.0,760.08,0.06457719079369348
2002-11-15,37670.41,0.0,330.09,0.0,21.0,8.18,1094.0,0.0519767633217533
2002-11-16,37670.41,6.18,173.98,0.0,21.04,13.81,1584.8,0.05040170988776078
2002-11-17,37324.78,19.54,222.95,0.0,17.52,7.06,1005.17,0.07402751139764863
2002-11-18,37324.78,0.0,361.83,0.0,14.45,0.0,600.0,0.06772729766167854
2002-11-19,37324.78,0.0,382.27,0.0,19.0,1.12,649.7,0.05355181675574582
2002-11-20,37324.78,0.0,359.46,0.0,21.0,5.24,899.28,0.044101496151790674
2002-11-21,37324.78,26.75,225.69,0.0,22.0,10.76,1301.08,0.03780128241582058
2002-11-22,36979.93,0.0,335.87,0.0,20.97,6.97,997.78,0.03622622898182805
2002-11-23,36979.21,0.0,377.82,0.0,17.34,-1.21,560.0,0.03150106867985048
2002-11-24,36979.21,0.0,370.46,0.0,16.51,-1.53,557.91,0.02677590837787291
2002-11-25,36979.21,0.0,361.68,0.0,19.52,1.44,675.34,0.02362580150988786
2002-11-26,36979.21,0.0,352.45,0.0,20.78,3.04,762.9,0.020475694641902815
2002-11-27,36979.21,0.0,342.56,0.0,20.44,3.5,800.0,0.017325587773917767
2002-11-28,36634.3,0.0,343.28,0.0,19.84,2.5,720.0,0.01559302899652599
2002-11-29,36633.58,0.0,338.87,0.0,13.82,-2.64,508.72,0.01575053433992524
2002-11-30,36633.58,0.0,324.15,0.0,16.08,0.6,640.0,0.017325587773917767
2002-12-01,36633.58,0.0,314.7,0.0,17.13,2.13,720.0,0.01890064120791029
2002-12-02,36633.58,0.0,335.29,0.0,15.39,-1.5,560.0,0.017325587773917767
2002-12-03,36633.58,0.0,341.72,0.0,18.5,0.1,608.4,0.01575053433992524
2002-12-04,36633.58,0.0,316.37,0.0,22.01,5.41,908.09,0.017325587773917767
2002-12-05,36629.49,10.01,171.64,0.0,22.88,12.14,1411.53,0.022050748075895337
2002-12-06,36381.65,8.69,208.44,0.0,18.89,5.57,920.0,0.02835096181186544
2002-12-07,36288.0,0.0,252.95,0.0,11.19,0.04,603.43,0.03622622898182805
2002-12-08,36288.0,0.0,301.64,0.0,17.41,2.49,727.09,0.03465117554783553
2002-12-09,36288.0,8.46,171.39,0.0,18.42,8.14,1091.02,0.03780128241582058
2002-12-10,36288.0,22.99,72.22,0.0,13.49,9.63,1210.75,0.0771776182656337
2002-12-11,36288.0,2.01,127.39,0.0,14.87,9.3,1184.02,0.12127911441742435
2002-12-12,36288.0,0.0,204.57,0.0,13.0,4.38,830.19,0.10867868694548417
2002-12-13,36288.0,19.14,187.55,0.0,19.0,7.56,1045.06,0.1370296487573496
2002-12-14,36288.0,0.0,275.07,0.0,19.88,6.84,987.46,0.17325587773917767
2002-12-15,36288.0,0.0,279.29,0.0,13.2,0.5,640.0,0.1512051296632823
2002-12-16,36288.0,0.0,329.82,0.0,16.25,-1.5,560.0,0.12600427471940193
2002-12-17,36288.0,0.0,330.62,0.0,18.52,0.07,605.78,0.10552858007749913
2002-12-18,36288.0,0.0,311.13,0.0,20.0,3.39,791.09,0.08977804573757388
2002-12-19,36288.0,0.0,257.96,0.0,22.48,9.8,1224.19,0.07875267169962621
2002-12-20,36288.0,5.69,183.65,0.0,23.96,12.0,1400.0,0.0724524579636561
2002-12-21,36288.0,0.0,335.05,0.0,18.04,-1.0,560.24,0.06615224422768602
2002-12-22,36288.0,0.0,334.79,0.0,18.5,-0.73,581.35,0.055126870189738345
2002-12-23,36288.0,0.0,311.61,0.0,22.0,4.89,871.0,0.04882665645376825
2002-12-24,36288.0,16.67,181.61,0.0,22.0,10.34,1267.21,0.06615224422768602
2002-12-25,36288.0,26.67,197.35,0.0,20.55,7.9,1071.65,0.2992601524585796
2002-12-26,36288.0,0.0,275.96,0.0,12.44,-0.16,600.0,0.31501068679850486
2002-12-27,36288.0,0.0,269.8,0.0,11.5,-0.5,600.0,0.26775908377872915
2002-12-28,36288.0,0.0,324.77,0.0,14.5,-1.98,521.36,0.23625801509887862
2002-12-29,36288.0,0.0,327.64,0.0,16.5,-0.5,600.0,0.20475694641902814
2002-12-30,36288.0,0.0,336.35,0.0,19.0,0.54,640.0,0.17325587773917767
2002-12-31,36288.0,0.0,294.0,0.0,20.01,5.6,912.72,0.17325587773917767
2003-01-01,36288.0,47.5,131.28,0.0,21.19,13.0,1480.0,0.519767633217533
2003-01-02,36288.0,0.0,194.88,0.0,18.97,10.0,1240.0,0.5355181675574583
2003-01-03,36288.0,0.0,273.64,0.0,19.5,6.0,920.0,0.5040170988776077
2003-01-04,36288.72,0.0,283.32,0.0,10.86,-2.5,520.0,0.48826656453768247
2003-01-05,36525.3,0.0,328.56,0.0,14.5,-2.85,492.08,0.45676549585783205
2003-01-06,36633.58,0.0,326.91,0.0,17.98,0.5,640.0,0.4095138928380563
2003-01-07,36633.58,0.0,344.88,0.0,17.65,-1.75,540.05,0.3622622898182806
2003-01-08,36633.58,0.0,325.21,0.0,14.0,-2.62,510.05,0.31501068679850486
2003-01-09,36633.58,0.0,309.21,0.0,17.15,1.69,695.0,0.2835096181186543
2003-01-10,36633.58,0.0,262.37,0.0,20.49,8.02,1081.28,0.26775908377872915
2003-01-11,36633.58,0.0,347.43,0.0,20.63,1.03,642.25,0.23625801509887862
2003-01-12,36633.58,0.0,248.58,0.0,13.71,2.7,736.37,0.22050748075895338
2003-01-13,36870.91,1.09,147.49,0.0,8.51,2.53,722.45,0.18900641207910288
2003-01-14,36979.21,0.0,268.47,0.0,11.0,-0.81,574.82,0.17325587773917767
2003-01-15,36979.21,0.0,312.9,0.0,14.94,0.0,600.0,0.15750534339925243
2003-01-16,36979.21,0.0,341.51,0.0,15.59,-1.7,543.9,0.14647996936130475
2003-01-17,36979.21,0.0,327.92,0.0,17.86,1.65,692.04,0.13545459532335707
2003-01-18,36979.21,0.0,298.6,0.0,8.5,-4.68,440.0,0.12127911441742435
2003-01-19,37216.5,0.0,311.71,0.0,9.5,-4.5,440.0,0.11025374037947669
2003-01-20,37324.78,0.0,356.2,0.0,14.5,-3.5,480.0,0.10080341977552155
2003-01-21,37324.78,0.0,332.93,0.0,19.82,3.5,800.0,0.09607825947354397
2003-01-22,37324.78,0.0,268.15,0.0,21.54,9.48,1198.61,0.09922836634152903
2003-01-23,37324.78,0.12,300.37,0.0,20.07,6.29,942.86,0.1118287938134692
2003-01-24,37562.11,0.0,342.51,0.0,7.55,-7.94,324.47,0.0913530991715664
2003-01-25,37670.41,0.0,336.7,0.0,7.4,-7.5,360.0,0.08190277856761126
2003-01-26,37670.41,0.0,364.97,0.0,12.68,-4.81,440.0,0.07560256483164116
2003-01-27,37670.41,0.0,354.94,0.0,14.59,-2.0,520.0,0.06930235109567107
2003-01-28,37670.41,0.0,367.49,0.0,14.54,-3.0,480.0,0.06142708392570845
2003-01-29,38015.99,0.0,381.83,0.0,18.93,-0.43,596.17,0.058276977057723396
2003-01-30,38015.99,0.0,363.61,0.0,21.69,3.94,803.39,0.05355181675574582
2003-01-31,38015.99,0.0,316.21,0.0,21.64,7.5,1040.0,0.04882665645376825
2003-02-01,38015.99,0.0,293.61,0.0,19.31,6.8,983.93,0.0456765495857832
2003-02-02,38357.51,0.0,379.12,0.0,18.5,0.0,600.0,0.04095138928380563
2003-02-03,38361.6,0.0,384.53,0.0,20.88,1.5,679.95,0.03622622898182805
2003-02-04,38361.6,5.85,239.51,0.0,21.15,7.1,1007.76,0.03622622898182805
2003-02-05,38361.6,7.06,287.17,0.0,20.57,1.98,718.78,0.04252644271779815
2003-02-06,38707.2,0.0,322.88,0.0,17.0,3.52,800.0,0.03780128241582058
2003-02-07,38707.2,33.0,151.85,0.0,16.9,9.26,1180.84,0.31501068679850486
2003-02-08,38707.2,0.16,233.58,0.0,13.05,4.54,843.37,0.44101496151790676
2003-02-09,38707.2,2.99,148.0,0.0,11.09,4.24,819.42,0.4095138928380563
2003-02-10,39052.78,8.24,239.01,0.0,18.24,6.0,920.0,0.44101496151790676
2003-02-11,39052.78,0.0,416.92,0.0,21.37,1.52,681.39,0.44101496151790676
2003-02-12,39052.78,0.0,400.6,0.0,18.0,0.19,614.97,0.4095138928380563
2003-02-13,39146.42,0.0,404.94,0.0,20.03,1.53,682.09,0.3622622898182806
2003-02-14,39398.4,0.0,398.2,0.0,20.06,2.35,720.0,0.31501068679850486
2003-02-15,39398.4,0.0,371.76,0.0,22.39,6.5,960.0,0.2835096181186543
2003-02-16,39398.4,47.76,227.32,0.0,24.03,12.02,1401.39,0.5512687018973834
2003-02-17,39744.0,28.34,163.5,0.0,20.0,12.12,1409.6,0.8977804573757387
2003-02-18,39744.0,0.0,304.98,0.0,16.0,4.99,878.94,0.9922836634152903
2003-02-19,39744.0,0.0,387.7,0.0,17.25,2.0,720.0,1.1340384724746173
2003-02-20,39981.31,0.0,400.52,0.0,22.48,5.84,920.0,1.0710363351149166
2003-02-21,40089.6,0.0,356.51,0.0,24.61,10.5,1279.79,0.9607825947354398
